debate_audio_id,turn_id,speaker,party,result,speaker_role,year,debate_type,date,n_sentences,n_words,n_syllables,turn_start_sec,turn_end_sec,speech_duration_sec,total_pause_sec,n_pauses_within_sentences,f0_mean,f0_std,intensity_mean_db,intensity_std_db,jitter_local_mean,shimmer_local_mean,hnr_mean_db,speech_rate_wps_mean,articulation_rate_wps_mean,syllable_rate_per_sec_mean,articulation_rate_syll_per_sec_mean,turn_floor_time_sec,turn_speech_density,pauses_per_100_words,mean_pause_sec_per_turn,turn_speech_rate_wps,turn_syllable_rate_per_sec,turn_articulation_rate_wps,turn_articulation_rate_syll_per_sec
1001,1001_t0031,Lehrer,—,moderator,moderator,1988,Presidential,1988-09-25,1,3,7.0,1110.15,1110.601,0.451,0.0,0.0,,,39.856,,0.236,,-2.078,6.652,6.652,15.521,15.521,0.451,1.0,0.0,0.0,6.652,15.521,6.652,15.521
1001,1001_t0032,Michael Dukakis,Democratic,loser,candidate,1988,Presidential,1988-09-25,1,5,6.0,1110.826,1112.908,2.082,0.0,0.0,147.364,,63.57,,0.03,0.096,8.284,2.402,2.402,2.882,2.882,2.082,1.0,0.0,0.0,2.402,2.882,2.402,2.882
1001,1001_t0033,George H. W. Bush,Republican,winner,candidate,1988,Presidential,1988-09-25,1,9,11.0,1113.749,1115.65,1.901,0.0,0.0,135.144,,70.228,,0.023,0.109,6.763,4.734,4.734,5.786,5.786,1.901,1.0,0.0,0.0,4.734,5.786,4.734,5.786
1001,1001_t0034,Michael Dukakis,Democratic,loser,candidate,1988,Presidential,1988-09-25,9,227,304.0,1115.67,1173.028,50.977,3.18,7.0,154.201,15.928,65.818,1.78,0.029,0.107,8.74,4.354,4.569,5.79,6.066,57.358,0.889,3.084,0.454,3.958,5.3,4.453,5.963
1001,1001_t0035,Lehrer,—,moderator,moderator,1988,Presidential,1988-09-25,1,2,4.0,1173.717,1174.405,0.688,0.0,0.0,113.254,,53.206,,0.016,0.119,10.694,2.907,2.907,5.806,5.814,0.688,1.0,0.0,0.0,2.907,5.814,2.907,5.814
1001,1001_t0036,Groer,—,moderator,moderator,1988,Presidential,1988-09-25,4,115,163.0,1175.094,1215.075,36.673,1.1,5.0,227.608,2.879,63.614,1.673,0.022,0.097,12.738,3.029,3.121,4.252,4.41,39.981,0.917,4.348,0.22,2.876,4.077,3.136,4.445
1001,1001_t0037,Michael Dukakis,Democratic,loser,candidate,1988,Presidential,1988-09-25,7,112,146.0,1215.335,1247.767,26.462,2.8,7.0,128.698,15.676,60.585,5.584,0.031,0.101,8.902,3.893,4.352,4.755,5.288,32.432,0.816,6.25,0.4,3.453,4.502,4.232,5.517
1001,1001_t0038,Lehrer,—,moderator,moderator,1988,Presidential,1988-09-25,3,39,54.0,1257.81,1269.678,11.177,0.0,0.0,112.491,8.414,62.226,0.994,0.027,0.122,8.654,3.391,3.391,5.58,5.58,11.868,0.942,0.0,0.0,3.286,4.55,3.489,4.831
1001,1001_t0039,Michael Dukakis,Democratic,loser,candidate,1988,Presidential,1988-09-25,8,227,339.0,1270.461,1340.773,66.662,2.01,7.0,129.187,6.814,64.314,2.916,0.026,0.1,8.201,3.586,3.681,5.127,5.284,70.312,0.948,3.084,0.287,3.228,4.821,3.405,5.085
1001,1001_t0040,Lehrer,—,moderator,moderator,1988,Presidential,1988-09-25,2,7,12.0,1341.774,1343.295,1.321,0.0,0.0,120.827,,61.956,,0.023,0.144,8.487,4.542,4.542,9.164,8.327,1.521,0.869,0.0,0.0,4.602,7.89,5.299,9.084
1001,1001_t0041,George H. W. Bush,Republican,winner,candidate,1988,Presidential,1988-09-25,11,184,243.0,1343.936,1404.892,55.197,0.94,5.0,111.67,12.786,64.095,1.831,0.024,0.089,9.281,3.565,3.627,4.64,4.712,60.956,0.906,2.717,0.188,3.019,3.986,3.334,4.402
1001,1001_t0042,Lehrer,—,moderator,moderator,1988,Presidential,1988-09-25,2,13,18.0,1405.953,1408.974,2.961,0.0,0.0,106.287,12.261,61.949,7.593,0.024,0.133,7.553,4.716,4.716,6.554,6.554,3.021,0.98,0.0,0.0,4.303,5.958,4.39,6.079
1001,1001_t0043,Jennings,—,moderator,moderator,1988,Presidential,1988-09-25,4,49,71.0,1410.154,1423.999,10.874,1.01,3.0,105.941,4.359,61.01,2.237,0.034,0.142,8.557,4.866,5.09,7.671,7.994,13.845,0.785,6.122,0.337,3.539,5.128,4.506,6.529
1001,1001_t0044,Michael Dukakis,Democratic,loser,candidate,1988,Presidential,1988-09-25,1,1,3.0,1424.54,1425.34,0.8,0.0,0.0,151.998,,68.38,,0.018,0.066,8.899,1.25,1.25,3.75,3.75,0.8,1.0,0.0,0.0,1.25,3.75,1.25,3.75
1001,1001_t0045,Jennings,—,moderator,moderator,1988,Presidential,1988-09-25,6,106,151.0,1425.56,1465.912,34.25,3.26,9.0,103.375,5.238,59.577,2.591,0.031,0.119,7.267,2.759,3.015,3.985,4.359,40.352,0.849,8.491,0.362,2.627,3.742,3.095,4.409
1001,1001_t0046,Lehrer,—,moderator,moderator,1988,Presidential,1988-09-25,2,5,9.0,1596.644,1597.945,1.081,0.0,0.0,114.631,,62.909,,0.026,0.107,9.342,3.7,3.7,6.478,7.401,1.301,0.831,0.0,0.0,3.843,6.918,4.625,8.326
1001,1001_t0047,George H. W. Bush,Republican,winner,candidate,1988,Presidential,1988-09-25,15,167,227.0,1599.586,1667.029,53.944,4.57,9.0,141.673,21.706,63.59,3.051,0.029,0.098,8.16,3.224,3.378,4.182,4.402,67.443,0.8,5.389,0.508,2.476,3.366,3.096,4.208
1001,1001_t0048,Lehrer,—,moderator,moderator,1988,Presidential,1988-09-25,2,9,15.0,1669.531,1672.752,3.201,0.0,0.0,131.311,32.513,63.137,4.256,0.025,0.134,3.918,3.399,3.399,5.666,5.666,3.221,0.994,0.0,0.0,2.794,4.657,2.812,4.686
1001,1001_t0049,Jennings,—,moderator,moderator,1988,Presidential,1988-09-25,4,122,184.0,1673.763,1717.696,37.089,3.89,9.0,105.468,8.318,59.567,2.348,0.031,0.115,8.511,3.078,3.523,4.648,5.297,43.933,0.844,7.377,0.432,2.777,4.188,3.289,4.961
1001,1001_t0050,George H. W. Bush,Republican,winner,candidate,1988,Presidential,1988-09-25,28,368,502.0,1718.126,1845.088,112.297,4.1,14.0,161.014,22.51,65.281,1.781,0.025,0.103,8.604,3.64,3.699,4.8,4.875,126.962,0.884,3.804,0.293,2.899,3.954,3.277,4.47
1001,1001_t0051,Lehrer,—,moderator,moderator,1988,Presidential,1988-09-25,1,3,6.0,1845.969,1846.93,0.961,0.0,0.0,130.113,,64.223,,0.031,0.108,8.724,3.122,3.122,6.243,6.243,0.961,1.0,0.0,0.0,3.122,6.243,3.122,6.243
1001,1001_t0052,Michael Dukakis,Democratic,loser,candidate,1988,Presidential,1988-09-25,11,145,202.0,1847.742,1888.823,30.687,3.69,7.0,126.128,11.01,62.658,4.096,0.035,0.112,7.977,5.093,5.327,6.838,7.171,41.081,0.747,4.828,0.527,3.53,4.917,4.725,6.583
1001,1001_t0053,Michael Dukakis,Democratic,loser,candidate,1988,Presidential,1988-09-25,6,85,130.0,1889.784,1924.307,25.781,3.34,9.0,124.653,19.973,61.521,3.869,0.03,0.109,8.685,3.52,3.699,7.7,5.523,34.523,0.747,10.588,0.371,2.462,3.766,3.297,5.042
1001,1001_t0054,Lehrer,—,moderator,moderator,1988,Presidential,1988-09-25,3,18,25.0,1924.507,1929.848,5.121,0.0,0.0,115.537,4.592,59.989,5.07,0.026,0.102,9.62,3.559,3.559,4.947,4.947,5.341,0.959,0.0,0.0,3.37,4.681,3.515,4.882
1001,1001_t0055,Mashek,—,moderator,moderator,1988,Presidential,1988-09-25,4,69,115.0,1930.453,1955.773,23.939,0.0,0.0,123.625,1.801,64.146,1.969,0.023,0.108,9.338,2.876,2.876,4.98,4.788,25.32,0.945,0.0,0.0,2.725,4.542,2.882,4.804
1001,1001_t0056,George H. W. Bush,Republican,winner,candidate,1988,Presidential,1988-09-25,24,282,375.0,1956.334,2051.16,79.669,3.41,6.0,127.098,17.362,62.452,2.561,0.026,0.099,8.884,3.523,3.661,4.596,4.781,94.826,0.84,2.128,0.568,2.974,3.955,3.54,4.707
1001,1001_t0057,Lehrer,—,moderator,moderator,1988,Presidential,1988-09-25,1,3,6.0,2052.118,2052.999,0.881,0.0,0.0,122.614,,62.182,,0.022,0.11,9.7,3.405,3.405,6.81,6.81,0.881,1.0,0.0,0.0,3.405,6.81,3.405,6.81
1001,1001_t0058,Michael Dukakis,Democratic,loser,candidate,1988,Presidential,1988-09-25,13,266,392.0,2053.359,2127.118,68.024,1.17,4.0,163.002,18.416,65.647,2.284,0.028,0.103,8.823,4.056,4.105,5.912,5.981,73.759,0.922,1.504,0.293,3.606,5.315,3.91,5.763
1001,1001_t0059,Lehrer,—,moderator,moderator,1988,Presidential,1988-09-25,1,6,9.0,2127.418,2128.558,1.14,0.0,0.0,116.276,,64.717,,0.026,0.115,7.438,5.263,5.263,7.895,7.895,1.14,1.0,0.0,0.0,5.263,7.895,5.263,7.895
1001,1001_t0060,Mashek,—,moderator,moderator,1988,Presidential,1988-09-25,2,91,141.0,2129.292,2157.408,27.426,0.15,1.0,117.163,4.059,65.27,0.858,0.025,0.1,9.515,3.303,3.322,5.121,5.152,28.116,0.975,1.099,0.15,3.237,5.015,3.318,5.141
1001,1001_t0061,Michael Dukakis,Democratic,loser,candidate,1988,Presidential,1988-09-25,31,374,548.0,2157.992,2273.159,100.331,3.12,12.0,166.188,19.853,63.019,2.196,0.028,0.113,8.389,4.068,4.14,6.0,5.677,115.167,0.871,3.209,0.26,3.247,4.758,3.728,5.462
1001,1001_t0062,Lehrer,—,moderator,moderator,1988,Presidential,1988-09-25,2,5,8.0,2273.174,2273.231,0.0,0.0,0.0,,,,,,,,,,80.0,,0.057,0.0,0.0,0.0,87.719,140.351,100.0,160.0
1001,1001_t0063,George H. W. Bush,Republican,winner,candidate,1988,Presidential,1988-09-25,16,218,283.0,2273.245,2343.819,61.151,2.97,6.0,132.404,20.919,63.835,3.049,0.025,0.098,8.511,3.771,3.881,4.811,4.958,70.574,0.866,2.752,0.495,3.089,4.01,3.565,4.628
1001,1001_t0064,Lehrer,—,moderator,moderator,1988,Presidential,1988-09-25,2,14,17.0,2344.319,2347.948,3.394,0.0,0.0,127.631,33.099,61.933,5.364,0.018,0.108,9.071,4.111,4.111,4.806,4.804,3.629,0.935,0.0,0.0,3.858,4.684,4.125,5.009
1001,1001_t0065,Groer,—,moderator,moderator,1988,Presidential,1988-09-25,1,31,51.0,2348.393,2359.018,10.625,0.0,0.0,232.602,,61.866,,0.022,0.106,11.728,2.918,2.918,4.8,4.8,10.625,1.0,0.0,0.0,2.918,4.8,2.918,4.8
1001,1001_t0066,Michael Dukakis,Democratic,loser,candidate,1988,Presidential,1988-09-25,15,250,348.0,2359.038,2439.581,63.448,4.49,10.0,130.89,20.902,61.402,3.608,0.029,0.104,8.961,4.288,4.565,5.933,6.258,80.543,0.788,4.0,0.449,3.104,4.321,3.94,5.485
