sentence_id,debate_audio_id,duration_sec,n_words,f0_mean,f0_std,f0_min,f0_max,f0_range,f0_slope_hz_per_s,voiced_frac,intensity_mean_db,intensity_std_db,intensity_range_db,jitter_local,shimmer_local,hnr_mean_db,spectral_centroid_mean,spectral_rolloff_mean,zero_crossing_rate_mean,rms_mean,rms_std,total_pause_sec,n_pauses,mean_pause_sec,speech_duration_sec,speech_rate_wps,articulation_rate_wps,feature_status
1013_t0151_s004,1013,2.021,7,117.75732821404236,44.168392958739766,82.17239539032647,305.66438623383425,223.49199084350778,14.46022900139281,0.48743718592964824,60.69171787690236,8.967500253924774,36.355567980433975,0.033229823894707626,0.1326560064075835,6.435613129411599,1769.8433171071242,3292.236328125,0.1421356201171875,0.0358482263982296,0.023729776963591576,0.22999999999999998,1.0,0.22999999999999998,1.7909999999997308,3.4636318654136233,3.9084310441100234,ok
1013_t0151_s005,1013,0.64,3,162.88947114983074,38.36806085834188,116.41427266920104,305.42054510469484,189.0062724354938,-12.280073753918968,0.8688524590163934,70.51809281307611,4.772776598845946,21.30432237172012,0.026816613695102708,0.12406710248153666,9.029385936105875,1481.0639943607634,2825.5208333333335,0.08410063244047619,0.07844291627407074,0.02776544913649559,0.0,0.0,0.0,0.6399999999998727,4.687500000000933,4.687500000000933,ok
1013_t0151_s006,1013,4.157,11,121.82934257845831,21.027585127346647,77.97571636736023,232.09864974646936,154.12293337910913,-6.0840700127623055,0.7281553398058253,63.31990845445291,9.67931766102436,38.21084332927866,0.030441427879513063,0.11162828862295789,9.87467428207014,1412.9222418139625,2744.831730769231,0.10143479567307692,0.04759753867983818,0.027428818866610527,0.4299999999999997,1.0,0.4299999999999997,3.727000000000153,2.6461390425786857,2.9514354708879926,ok
1013_t0151_s007,1013,7.546,23,111.71678154449282,9.425852994284622,76.17794143349748,138.87482623071736,62.69688479721988,-1.2033994006818052,0.6138482023968043,59.568795602539765,9.13081069748932,37.81157284994717,0.02341939329618533,0.10919998150492266,9.903878111138889,1450.2662872231083,2835.6726694915255,0.10579978813559322,0.0305175818502903,0.01911545731127262,0.34999999999999964,1.0,0.34999999999999964,7.195999999999822,3.0479724357276097,3.1962201222902404,ok
1013_t0151_s008,1013,6.565,20,132.65999563354896,24.073513706327166,75.19155509795178,292.9477461510953,217.75619105314354,0.1656857060271846,0.6125574272588055,60.35019541239914,10.14799707521474,39.307228209143375,0.034379665535770515,0.13487418160644635,9.215014679443811,1395.9066753951693,2738.091626213592,0.09521247345266991,0.039024047553539276,0.027147000655531883,0.7200000000000002,1.0,0.7200000000000002,5.845000000000054,3.0464584920030213,3.4217279726261447,ok
1013_t0151_s009,1013,0.48,2,111.2121558322849,7.30379441800423,102.23727484221911,127.8053965112335,25.56812166901439,32.51164463050134,0.9555555555555556,63.57547089511565,5.424180372999243,17.58137303803325,0.030536974975510812,0.16009341739504246,7.756450164668221,1150.0040080518163,2103.02734375,0.068206787109375,0.03761321306228638,0.012410917319357395,0.0,0.0,0.0,0.4800000000000182,4.166666666666509,4.166666666666509,ok
1013_t0151_s010,1013,3.783,16,114.93276136377445,10.192410478456361,78.17253995017822,142.2373228483062,64.06478289812799,1.9691814724298675,0.49333333333333335,58.14712913965795,9.242896681941946,38.13143995320871,0.027421880420695054,0.11439902462312627,9.74805600307085,1496.1523270226535,2963.1696428571427,0.1139623818277311,0.027878303080797195,0.021730991080403328,0.0,0.0,0.0,3.7830000000003565,4.229447528416202,4.229447528416202,ok
1013_t0151_s011,1013,3.31,14,132.97697869121302,18.37452728958054,98.10514195044121,199.5923919165125,101.48724996607129,0.490979264118664,0.6524390243902439,61.85020761053353,10.187396567001816,37.73868472116661,0.023065842987536386,0.1177779965830333,9.314000677994033,1313.201146334544,2593.6748798076924,0.09230863131009616,0.040724508464336395,0.023202339187264442,0.4500000000000002,1.0,0.4500000000000002,2.8599999999999453,4.229607250755357,4.895104895104989,ok
1013_t0151_s012,1013,7.415,19,129.74306353308776,35.075070044377505,78.17877471871651,459.0923526056677,380.9135778869512,-2.4113603288036414,0.6720867208672087,63.813676378012985,8.453774593916318,36.531437758948414,0.022528300190864516,0.11454915622878611,10.070534585995981,1460.3934741398202,2816.9450431034484,0.10569605334051724,0.047987278550863266,0.027248214930295944,0.56,2.0,0.28,6.854999999999963,2.5623735670937413,2.771699489423793,ok
1013_t0151_s013,1013,3.49,10,121.34964320289272,15.045837097716138,83.94036276073244,251.86269441232812,167.9223316515957,-1.3368844366059678,0.7167630057803468,65.58424584705675,7.388284443466265,33.28423199263357,0.02798071137689212,0.11777495150414498,9.924574746354955,1308.5640510534042,2326.9176136363635,0.09980024857954546,0.05413920804858208,0.026844877749681473,0.0,0.0,0.0,3.4899999999997817,2.865329512894162,2.865329512894162,ok
